facility_id,jurisdiction_code,jurisdiction_facility_id,registered_business_name,facility_name,abn,acn,street_address,suburb,state,postcode,latitude,longitude,primary_anzsic_class_code,primary_anzsic_class_name,main_activities,facility_website,first_report_year,latest_report_year,latest_report_id,latest_report_url,reports
522604,TAS,TAS 348,ADVANCE PETROLEUM P/L,Flinders Island Depot,50007030757,007030757,LADY BARRON,Flinders Island,TAS,7255,-40.123045,148.015632,3321,Petroleum Product Wholesaling,Bulk petroleum storage facility,,1999/2000,2004/2005,387868,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/TAS/year/2005/jurisdiction-facility/TAS+348,6
529190,VIC,00004713,ADVANCE PETROLEUM P/L,Geelong Depot,50007030757,007030757,BP DEPOT 232 MELBOUNRE RD,Geelong North,VIC,3215,-38.079493,144.364172,3321,Petroleum Product Wholesaling,Bulk petroleum storage facility.,,1998/1999,2003/2004,393512,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2004/jurisdiction-facility/00004713,6
533056,VIC,00009129,ADVANCE PETROLEUM P/L,Korumburra Depot,50007030757,007030757,BP DEPOT 38 SANDERS ST,Korumburra,VIC,3950,-38.475513,145.749401,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage Facility,,1999/2000,2002/2003,396786,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2003/jurisdiction-facility/00009129,4
535124,VIC,00020304,ADVANCE PETROLEUM P/L,Lake Bolac Depot,50007030757,007030757,GLENELG HWY,Lake Bolac,VIC,3351,-37.715325,142.839363,3321,Petroleum Product Wholesaling,Details not supplied.,,2002/2003,2003/2004,398508,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2004/jurisdiction-facility/00020304,2
522618,TAS,TAS 349,ADVANCE PETROLEUM P/L,Launceston Depot,50007030757,007030757,GLEADOW ST,Launceston,TAS,7250,-41.428361,147.130715,3321,Petroleum Product Wholesaling,Bulk petroleum storage facility,,1999/2000,2003/2004,387880,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/TAS/year/2004/jurisdiction-facility/TAS+349,5
529816,VIC,00004771,ADVANCE PETROLEUM P/L,Portland Depot,50007030757,007030757,BP DEPOT KENNEDY ST,Portland,VIC,3305,-38.334679,141.605288,3321,Petroleum Product Wholesaling,Bulk petroleum storage facility.,,1998/1999,2001/2002,394064,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2002/jurisdiction-facility/00004771,4
522630,TAS,TAS 350,ADVANCE PETROLEUM P/L,Scottsdale Depot,50007030757,007030757,MAIN RD,Scottsdale,TAS,7260,-41.159871,147.515898,3321,Petroleum Product Wholesaling,Bulk petroleum storage facility.,,1999/2000,2004/2005,387890,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/TAS/year/2005/jurisdiction-facility/TAS+350,6
529672,VIC,00004762,ADVANCE PETROLEUM P/L,Seymour Depot,50007030757,007030757,BP DEPOT 4 CRAWFORD ST,Seymour,VIC,3660,-37.028054,145.132184,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage,,1998/1999,2001/2002,393936,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2002/jurisdiction-facility/00004762,4
529658,VIC,00004761,ADVANCE PETROLEUM P/L,Shepparton Depot,50007030757,007030757,BP DEPOT 517 WYNDHAM ST,Shepparton,VIC,3630,-36.3981,145.385435,3321,Petroleum Product Wholesaling,Bulk Petroleum Storage Facility,,1998/1999,2003/2004,393924,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2004/jurisdiction-facility/00004761,6
533084,VIC,00009131,ADVANCE PETROLEUM P/L,Stawell Depot,50007030757,007030757,33 LONGFIELD ST,Stawell,VIC,3380,-37.116281,142.698715,3321,Petroleum Product Wholesaling,Petroleum Product Wholesaling,,1999/2000,2001/2002,396810,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2002/jurisdiction-facility/00009131,3
485428,NSW,195,ADVANCE PETROLEUM PTY LTD,Advance Petroleum Deniliquin Depot,50007030757,007030757,Hardinge Street,Deniliquin,NSW,2710,-35.558481,144.951274,3321,Petroleum Product Wholesaling,Bulk petroleum storage facility,,1998/1999,2003/2004,356348,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2004/jurisdiction-facility/195,6
492336,NSW,66,ADVANTAGE PETROLEUM PTY LTD,Advantage Petroleum Inverell Depot,28075778728,075778728,Adelaide Street,Inverell,NSW,2360,-29.760856,151.108985,3321,Petroleum Product Wholesaling,Hydrocarbon storage & distribution,,1998/1999,2002/2003,362296,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2003/jurisdiction-facility/66,5
487974,NSW,369,ADVANTAGE PETROLEUM PTY LTD,Advantage Petroleum Lithgow Depot,28075778728,075778728,6 Gasworks Lane,Lithgow,NSW,2790,-33.375258,150.305401,3321,Petroleum Product Wholesaling,Hydrocarbon storage and distribution,,1999/2000,2002/2003,358556,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2003/jurisdiction-facility/369,4
491082,NSW,57,ADVANTAGE PETROLEUM PTY LTD,Advantage Petroleum Mittagong Depot,28075778728,075778728,Priestley Street,Mittagong,NSW,2575,-34.45039,150.434592,3321,Petroleum Product Wholesaling,Hydrocarbon storage & distribution.,,1998/1999,2001/2002,361238,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2002/jurisdiction-facility/57,4
491368,NSW,59,ADVANTAGE PETROLEUM PTY LTD,Advantage Petroleum Moruya Depot,,075778728,80 Campell Street,Moruya,NSW,2537,-35.909312,150.072902,3321,Petroleum Product Wholesaling,Hydrocarbon Storage & Distribution,,1998/1999,1999/2000,361480,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2000/jurisdiction-facility/59,2
488494,NSW,40,ADVANTAGE PETROLEUM PTY LTD,Advantage Petroleum Port Kembla,28075778728,075778728,87-89 Flinders Street,Port Kembla,NSW,2505,-34.468607,150.896567,3321,Petroleum Product Wholesaling,Hydrocarbon storage & distribution.,,1998/1999,2002/2003,359008,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2003/jurisdiction-facility/40,5
490334,NSW,52,ADVANTAGE PETROLEUM PTY LTD,Advantage Petroleum Warren Depot,28075778728,075778728,Dubbo Street,Warren,NSW,2824,-31.699649,147.835201,3321,Petroleum Product Wholesaling,Hydrocarbon storage & distribution,,1998/1999,2002/2003,360600,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2003/jurisdiction-facility/52,5
492650,NSW,69,ADVANTAGE PETROLEUM PTY LTD (FORMERLY CROSS COUNTRY FUELS),Advantage Petroleum Coonabarabran Depot,28075778728,,Drummond Street,Coonabarabran,NSW,2357,-31.266775,149.283561,3321,Petroleum Product Wholesaling,Hydrocarbon storage & distribution,,1998/1999,2000/2001,362554,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2001/jurisdiction-facility/69,3
515276,SA,SA0056,ADVINO PTY LTD,Glenroy Winery,93646284684,646284684,168 Edenhope Road,Glenroy,SA,5277,-37.214063,140.874765,1214,Wine and Other Alcoholic Beverage Manufacturing,Winemaking Facility,,2004/2005,2022/2023,542950,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/SA/year/2023/jurisdiction-facility/SA0056,18
648782,QLD,Q020MCM001,AERIS RESOURCES LIMITED,Mount Colin Mine,30147131977,147131977,"Mount Colin Mine, off Barkly Highway",Cloncurry,QLD,4824,-20.779548,140.048171,0803,Copper Ore Mining,Mining Copper Ore,,2018/2019,2022/2023,543780,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q020MCM001,5
502002,QLD,Q020CGM001,AERIS RESOURCES LTD,Cracow,92000697183,000697183,EIDSVOLD-THEODORE RD,Cracow,QLD,4719,-25.295902,150.288005,0804,Gold Ore Mining,Mining gold ore and mineral processing,https://www.aerisresources.com.au/,2005/2006,2022/2023,546088,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q020CGM001,18
526096,VIC,00004200,AFRO FOAM PTY LTD,Campbellfield,69007414351,007414351,3-5 GLENBARRY RD,Campbellfield,VIC,3061,-37.662347,144.957122,1913,Polymer Foam Product Manufacturing,Manufacture and conversion of flexible polyurethane foam for furniture and bedding industries,https://www.afro-foam.com.au,2003/2004,2022/2023,547130,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004200,20
525736,VIC,00004164,AFRO FOAM PTY LTD,Thomastown,69007414351,007414351,3-5 CHAFFEY ST,Thomastown,VIC,3074,-37.69074,145.004984,1913,Polymer Foam Product Manufacturing,Polyurethane foam production and conversion for use in furniture and bedding.,,2002/2003,2022/2023,547120,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004164,21
652992,WA,WA1574,AGI ASHBURTON PTY LIMITED,Ashburton Onslow Gas Pipeline,76166900170,,Wheatstone Rd,Ashburton,WA,6710,-21.776027,115.082653,2700,Gas Supply,Natural gas transmission,http://www.agig.com.au,2018/2019,2022/2023,547654,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1574,5
626844,WA,WA1496,AGI DEVELOPMENT GROUP PTY LIMITED,Ashburton West Lateral,31153396911,153396911,"Tubridgi Gas Plant, Urala Road",Onslow,WA,6710,-21.782568,114.86794,2700,Gas Supply,Natural Gas Transmission,,2015/2016,2022/2023,547652,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1496,8
626864,WA,WA1497,AGI FORTESCUE RIVER PTY LIMITED,Fortescue River Gas Pipeline,57166900090,166900090,"Solomon Power Station, Nanutarra Wittenoom Road",Mount Sheila,WA,6751,-22.123567,117.919246,2700,Gas Supply,Natural gas transmission,,2015/2016,2022/2023,548230,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1497,8
652608,NT,NT549,AGI TANAMI PTY LIMITED,Tanami Gas Pipeline,21622012560,622012560,Tanami Road,Tilmouth,NT,0872,-23.0688,132.7604,2700,Gas Supply,Natural Gas Transmission,,2018/2019,2022/2023,547650,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NT/year/2023/jurisdiction-facility/NT549,5
660204,WA,WA1655,AGI TUBRIDGI PTY LIMITED,Tubridgi Gas Storage Facility,46611027948,611027948,Lot 226 Urala Rd,Onslow,WA,6710,-21.78361111,114.86638889,2700,Gas Supply,Sub-surface gas injection and extraction,https://www.agig.com.au/,2019/2020,2022/2023,547696,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1655,4
556852,VIC,00022831,AGL ENERGY SALES & MARKETING LIMITED,AGL Symex Cogeneration Unit,18076092067,076092067,101 BOUNDARY RD,Port Melbourne,VIC,3207,-37.815672,144.799612,2611,Fossil Fuel Electricity Generation,Natural Gas Cogeneration Unit,,2007/2008,2012/2013,458454,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2013/jurisdiction-facility/00022831,6
501418,QLD,Q019ERG036,AGL ENERGY SERVICES (QUEENSLAND) PTY LTD,AGL Suncoast Cogeneration,80104759471,104759471,RAFTER RD,Gympie,QLD,4570,-26.22583,152.69861,2619,Other Electricity Generation,Burning Macadamia Nut Shells to produce electricity and heat,http://www.agl.com.au,2004/2005,2014/2015,473960,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2015/jurisdiction-facility/Q019ERG036,11
495986,NSW,944,AGL GAS PRODUCTION (CAMDEN) PTY LTD,AGL Ray Beddoe Treatment Plant Camden,,115063744,Westbrook Road,Cawdor,NSW,2570,-34.08968,150.673823,0700,Oil and Gas Extraction,Dehydration and compression of coal seam methane,http://www.agl.com.au,2003/2004,2006/2007,365326,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2007/jurisdiction-facility/944,4
499576,QLD,Q012MOI001,AGL GAS STORAGE PTY LTD,Silver Springs Gasfield,27009203463,009203463,Glen Earn Rd,Surat,QLD,4417,-27.598167,149.115839,0700,Oil and Gas Extraction,Oil and Gas Production,http://www.agl.com.au,2002/2003,2022/2023,544390,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q012MOI001,21
499924,QLD,Q012SAN013,AGL GAS STORAGE PTY LTD,Wallumbilla LPG Plant,27009203463,009203463,LOT 227 ON PLAN WV1826 WALLUMBILLA SOUTH RD,Wallumbilla,QLD,4428,-26.694526,149.187986,0700,Oil and Gas Extraction,Gas liquids processing,http://www.agl.com.au,1998/1999,2022/2023,544388,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q012SAN013,21
526972,VIC,00004339,AGL LOY YANG PTY LTD,AGL Loy Yang,62077985758,077985758,BARTONS LA,Traralgon,VIC,3844,-38.251662,146.589831,2611,Fossil Fuel Electricity Generation,Operation of a brown coal open cut mine and 2200 MW power station,http://www.agl.com.au,2000/2001,2022/2023,544358,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004339,23
487984,NSW,37,AGL MACQUARIE PTY LIMITED,Bayswater Power Station,18167859494,167859494,New England Highway,Muswellbrook,NSW,2333,-32.395556,150.948889,2611,Fossil Fuel Electricity Generation,Electricity generation,http://www.agl.com.au,1998/1999,2022/2023,544302,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/37,25
484792,NSW,151,AGL MACQUARIE PTY LIMITED,Liddell Power Station,18167859494,167859494,New England Highway,Muswellbrook,NSW,2333,-32.371724,150.977589,2611,Fossil Fuel Electricity Generation,Electricity generation,http://www.agl.com.au,1998/1999,2022/2023,544304,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/151,25
540848,WA,WA0260,AGL POWER GENERATION (MID WEST) P/L,Windimurra Power Station,81085449092,085449092,VANADIUM MINE VIA,Mount Magnet,WA,6638,-28.293056,118.5325,2611,Fossil Fuel Electricity Generation,Power generation,,1999/2000,2002/2003,403320,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2003/jurisdiction-facility/WA0260,4
535358,VIC,00021386,AGL POWER GENERATION PTY LIMITED,AGL Somerton Power Station,45086586192,086586192,40 OHERNS RD,Somerton,VIC,3062,-37.629781,144.950082,2611,Fossil Fuel Electricity Generation,Peaking Power Generation 170MW,http://www.agl.com.au,2002/2003,2022/2023,544530,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00021386,21
514728,SA,SA0019,AGL SA GENERATION PTY LIMITED,AGL Torrens Island Power Station,84081074204,081074204,Via The Grand Trunkway,Torrens Island,SA,5960,-34.806875,138.523302,2611,Fossil Fuel Electricity Generation,Electricity Supply - Generation Using Natural Gas & Light Fuel Oil (Diesel),http://www.agl.com.au,1998/1999,2022/2023,544396,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/SA/year/2023/jurisdiction-facility/SA0019,25
483610,NSW,1039,AGL UPSTREAM INVESTMENTS PTY LTD,AGL Rosalind Park Gas Plant,58115063744,,Lot 35 Medhurst Road,Menangle,NSW,2560,-34.11915,150.770258,1701,Petroleum Refining and Petroleum Fuel Manufacturing,Dehydration and compression of coal seam methane gas,http://www.agl.com.au,2004/2005,2022/2023,544292,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/1039,19
626808,NSW,1474,AGL UPSTREAM INVESTMENTS PTY LTD,Newcastle Gas Storage Facility,58115063744,,5 Old Punt Road,Tomago,NSW,2322,-32.812492,151.72944,2700,Gas Supply,LNG storage facility,http://www.agl.com.au,2015/2016,2022/2023,544394,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/1474,8
539774,WA,WA0188,AGNEW GOLD MINING COMPANY PTY LTD,Agnew Gold Mine,39098385883,098385883,Leinster-Sandstone Rd via,Leinster,WA,6437,-27.999444,120.505,0804,Gold Ore Mining,Gold ore mining and processing,http://www.goldfields.co.za/ops_int_agnew.php,1998/1999,2022/2023,546328,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0188,25
661136,QLD,Q027APA001,AGRIPOWER AUSTRALIA LTD,AGRIPOWER AUSTRALIA LTD,23132823226,132823226,203 Plum Tree Road,Broughton,QLD,4820,-20.05631,146.33061,1831,Fertiliser Manufacturing,Diatomaceous Earth Processing,http://www.agripower.com.au,2019/2020,2022/2023,550266,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q027APA001,4
532338,VIC,00007069,AIR LIQUIDE AUST LTD,AIR LIQUIDE AUST LTD,57004385782,004385782,631 KOROROIT CREEK RD,Altona,VIC,3018,-37.84593,144.792967,1811,Industrial Gas Manufacturing,"Manufacture and distribution of industrial gases (Oxygen, Nitrogen, Argon and Carbon Dioxide)",http://www.airliquide.com.au,2004/2005,2006/2007,396166,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2007/jurisdiction-facility/00007069,3
544010,WA,WA0522,AIR LIQUIDE AUSTRALIA PTY LTD,Air Liquide Henderson,57004385782,,3 Channel Close,Henderson,WA,6166,-32.1525,115.77,1811,Industrial Gas Manufacturing,Manufacture of acetylene gas. Refilling industrial and medical gas cylinders.,https://industry.airliquide.com.au/,2001/2002,2022/2023,547290,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA0522,21
535036,VIC,00020244,AIR-RADIATORS PTY LTD,Air Radiators,66005037856,005037856,45 HEALES RD,Lara,VIC,3212,-38.051512,144.385926,2419,Other Professional and Scientific Equipment Manufacturing,"Industrial radiator manufacturing including sheet metal fabrication, spray painting, assembly, machining, and soldering.",http://www.airrads.com.au,2001/2002,2022/2023,551172,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00020244,22
524948,VIC,00004082,AIRSTEP AUSTRALIA PTY LTD,AIRSTEP AUSTRALIA PTY LTD,24144967215,144967215,20 SOUTH GIPPSLAND HWY,Dandenong,VIC,3175,-38.00193,145.224475,1920,Natural Rubber Product Manufacturing,Carpet Underlay Manufacturing & Warehousing,http://www.airstep.com.au,1999/2000,2022/2023,543534,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004082,24
